geo_join_id,neighborhood,data_value,message
404,Bayside - Little Neck,34.1789,
203,Bedford Stuyvesant - Crown Heights,17.5919,
209,Bensonhurst - Bay Ridge,14.2306,
206,Borough Park,16.4552,
208,Canarsie - Flatlands,16.3666,
302,Central Harlem - Morningside Heights,20.6768,
306,Chelsea - Clinton,7.1955,
210,Coney Island - Sheepshead Bay,15.2418,
105,Crotona -Tremont,21.4424,
202,Downtown - Heights - Slope,15.9554,
207,East Flatbush - Flatbush,21.0179,
303,East Harlem,14.5933,
204,East New York,14.7548,
403,Flushing - Clearview,19.8521,
103,Fordham - Bronx Pk,25.8705,
406,Fresh Meadows,26.1985,
307,Gramercy Park - Murray Hill,10.5076,
201,Greenpoint,8.8518,
308,Greenwich Village - SoHo,9.3442,
106,High Bridge - Morrisania,12.986,
107,Hunts Point - Mott Haven,7.084,
408,Jamaica,20.087,
101,Kingsbridge - Riverdale,46.9313,
401,Long Island City - Astoria,10.411,
310,Lower Manhattan,14.1067,
102,Northeast Bronx,20.4548,
104,Pelham - Throgs Neck,22.3106,
501,Port Richmond,21.5901,
405,Ridgewood - Forest Hills,26.3968,
410,Rockaways,13.2571,
504,South Beach - Tottenville,31.9619,
409,Southeast Queens,21.7619,
407,Southwest Queens,15.6821,
502,Stapleton - St. George,30.092,
205,Sunset Park,15.0487,
309,Union Square - Lower East Side,20.6023,
305,Upper East Side,17.0266,
304,Upper West Side,22.3844,
301,Washington Heights,27.2105,
402,West Queens,13.4604,
211,Williamsburg - Bushwick,12.5158,
503,Willowbrook,30.9026,
